date,times,crime,location,disposition,location_geo,lat,long
2013-07-21,18:59:57,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-07-21,15:47:54,LARCENY/THEFT/SHOPLIFTING,2724-211 BICENTENNIAL DR,REPORT INITIATED,2724-211 BICENTENNIAL DR Cedar Falls Iowa,42.508122,-92.412737
2013-07-21,18:00:08,BURGLARY,1641 WATERLOO RD,REPORT INITIATED,1641 WATERLOO RD Cedar Falls Iowa,42.523062,-92.439153
2013-07-21,20:54:23,LARCENY/THEFT/SHOPLIFTING,1416 STARVIEW DR,REPORT INITIATED,1416 STARVIEW DR Cedar Falls Iowa,42.506046,-92.462366
2013-07-22,6:39:58,LARCENY/THEFT/SHOPLIFTING,616 HOLMES DR,REPORT INITIATED,616 HOLMES DR Cedar Falls Iowa,42.5338497,-92.4701569
2013-07-22,8:09:33,BURGLARY,4117 UNIVERSITY AV,REPORT INITIATED,4117 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
2013-07-22,13:22:48,LARCENY/THEFT/SHOPLIFTING,321 MAIN ST,REPORT INITIATED,321 MAIN ST Cedar Falls Iowa,42.53521,-92.445912
2013-07-22,11:32:46,LARCENY/THEFT/SHOPLIFTING,214 VIKING PLAZA DR,REPORT INITIATED,214 VIKING PLAZA DR Cedar Falls Iowa,42.481582,-92.444288
2013-07-23,18:25:35,LARCENY/THEFT/SHOPLIFTING,9015-3 UNIVERSITY AV,REPORT INITIATED,9015-3 UNIVERSITY AV Cedar Falls Iowa,42.5065775,-92.4660222
2013-07-23,18:18:46,LARCENY/THEFT/SHOPLIFTING,2603 ORCHARD DR,REPORT INITIATED,2603 ORCHARD DR Cedar Falls Iowa,42.5056074,-92.4155021
2013-07-23,8:49:39,LARCENY/THEFT/SHOPLIFTING,1813 W 8TH ST,REPORT INITIATED,1813 W 8TH ST Cedar Falls Iowa,42.5314718,-92.4664355
2013-07-24,16:47:22,LARCENY/THEFT/SHOPLIFTING,4302 UNIVERSITY AV,CITATION ISSUED,4302 UNIVERSITY AV Cedar Falls Iowa,42.507031,-92.408728
2013-07-24,15:35:36,BURGLARY,2235-16 LINCOLN ST,EXTRA ATTENTION,2235-16 LINCOLN ST Cedar Falls Iowa,42.5399047,-92.417072
2013-07-24,20:42:00,Theft,Rod Library,Open,UNI,42.514471,-92.459536
2013-07-25,12:08:35,LARCENY/THEFT/SHOPLIFTING,1616 LILAC LN,REPORT INITIATED,1616 LILAC LN Cedar Falls Iowa,42.507896,-92.426539
2013-07-27,21:43:31,LARCENY/THEFT/SHOPLIFTING,904 RAINBOW DR,REPORT INITIATED,904 RAINBOW DR Cedar Falls Iowa,42.5215729,-92.435989
2013-07-27,18:53:41,LARCENY/THEFT/SHOPLIFTING,700-543 W RIDGEWAY AV,REPORT INITIATED,700-543 W RIDGEWAY AV Cedar Falls Iowa,42.4695371,-92.4498625
2013-07-27,15:34:57,LARCENY/THEFT/SHOPLIFTING,5911 UNIVERSITY AV,REPORT INITIATED,5911 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-07-27,9:39:03,LARCENY/THEFT/SHOPLIFTING,100 LINCOLN ST,REPORT INITIATED,100 LINCOLN ST Cedar Falls Iowa,42.5399277,-92.4441495
2013-07-28,9:35:04,LARCENY/THEFT/SHOPLIFTING,100 LINCOLN ST,REFERRED WITHIN DEPT,100 LINCOLN ST Cedar Falls Iowa,42.5399277,-92.4441495
2013-07-28,4:52:23,ASSAULT,824 MAIN ST,REPORT INITIATED,824 MAIN ST Cedar Falls Iowa,42.530657,-92.445116
2013-07-30,15:45:00,Theft,Wellness Rec Center,Open,UNI,42.51718,-92.46653
2013-07-30,16:58:31,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-07-30,13:49:55,LARCENY/THEFT/SHOPLIFTING,2823 FANDRE DR,REPORT INITIATED,2823 FANDRE DR Cedar Falls Iowa,42.5335063,-92.4793795
2013-07-30,6:14:25,LARCENY/THEFT/SHOPLIFTING,2626 NEOLA ST,REPORT INITIATED,2626 NEOLA ST Cedar Falls Iowa,42.513991,-92.413291
2013-07-30,17:05:37,LARCENY/THEFT/SHOPLIFTING,2211 WALNUT ST,REPORT INITIATED,2211 WALNUT ST Cedar Falls Iowa,42.5172356,-92.4535885
2013-07-31,9:44:00,BURGLARY,1322 WALNUT ST,EXTRA ATTENTION,1322 WALNUT ST Cedar Falls Iowa,42.525994,-92.453037
2013-07-31,14:03:24,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-07-31,14:32:08,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-08-01,7:47:22,BURGLARY,4212 W 12TH ST,EXTRA ATTENTION,4212 W 12TH ST Cedar Falls Iowa,42.526559,-92.498841
2013-08-01,17:17:07,LARCENY/THEFT/SHOPLIFTING,501 E 4TH ST,REPORT INITIATED,501 E 4TH ST Cedar Falls Iowa,42.535326,-92.443671
2013-08-01,12:23:44,LARCENY/THEFT/SHOPLIFTING,1926 VALLEY PARK DR,REPORT INITIATED,1926 VALLEY PARK DR Cedar Falls Iowa,42.5201772,-92.4361416
2013-08-01,12:06:15,LARCENY/THEFT/SHOPLIFTING,1421 W 7TH ST,REPORT INITIATED,1421 W 7TH ST Cedar Falls Iowa,42.532624,-92.4626959
2013-08-02,17:43:40,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-02,16:39:34,BURGLARY,4710 CHADWICK RD,REPORT INITIATED,4710 CHADWICK RD Cedar Falls Iowa,42.4957398,-92.4125734
2013-08-03,1:54:13,LARCENY/THEFT/SHOPLIFTING,GREENHILL RD and S MAIN ST,REFERRED WITHIN DEPT,GREENHILL RD and S MAIN ST Cedar Falls Iowa,42.498598,-92.4458515
2013-08-03,7:23:19,BURGLARY,4117 UNIVERSITY AV,REPORT INITIATED,4117 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
2013-08-03,12:22:16,LARCENY/THEFT/SHOPLIFTING,123 BRENTWOOD DR,REPORT INITIATED,123 BRENTWOOD DR Cedar Falls Iowa,42.53684,-92.4722797
2013-08-05,9:40:04,LARCENY/THEFT/SHOPLIFTING,E 18TH ST and WATERLOO RD,REPORT INITIATED,E 18TH ST and WATERLOO RD Cedar Falls Iowa,42.5213548,-92.4365615
2013-08-05,22:21:41,BURGLARY,700-107 W RIDGEWAY AV,REPORT INITIATED,700-107 W RIDGEWAY AV Cedar Falls Iowa,42.4695097,-92.4499044
2013-08-05,9:18:57,BURGLARY,1710 ADAMS ST,REPORT INITIATED,1710 ADAMS ST Cedar Falls Iowa,42.52263,-92.439592
2013-08-06,10:21:18,BURGLARY,627 ORCHARD DR,REPORT INITIATED,627 ORCHARD DR Cedar Falls Iowa,42.5052359,-92.438297
2013-08-07,19:15:02,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-08-07,15:27:27,LARCENY/THEFT/SHOPLIFTING,1315 W 4TH ST,REPORT INITIATED,1315 W 4TH ST Cedar Falls Iowa,42.535291,-92.461474
2013-08-08,22:21:23,BURGLARY,1303 W 3RD ST,EXTRA ATTENTION,1303 W 3RD ST Cedar Falls Iowa,42.536224,-92.460986
2013-08-08,17:11:55,LARCENY/THEFT/SHOPLIFTING,CENTER ST and NORTH COTTAGE ROW RD,REPORT INITIATED,CENTER ST and NORTH COTTAGE ROW RD Cedar Falls Iowa,42.5528471,-92.4553885
2013-08-08,17:14:06,LARCENY IN PROGRESS,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-08,17:34:01,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-08,13:21:00,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-08-08,14:53:08,LARCENY/THEFT/SHOPLIFTING,2124-212 W 27TH ST,REPORT INITIATED,2124-212 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
2013-08-08,11:37:59,LARCENY/THEFT/SHOPLIFTING,1500 PARK CR,REPORT INITIATED,1500 PARK CR Cedar Falls Iowa,42.5247485,-92.4231718
2013-08-09,1:00:44,ASSAULT,6420-BLK UNIVERSITY AV,REPORT INITIATED,6420-BLK UNIVERSITY AV Cedar Falls Iowa,42.5133984,-92.4361369
2013-08-10,10:48:26,BURGLARY,3201 PRIDEMORE DR,REPORT INITIATED,3201 PRIDEMORE DR Cedar Falls Iowa,42.509521,-92.427751
2013-08-10,11:27:18,LARCENY/THEFT/SHOPLIFTING,2309 MAIN ST,REPORT INITIATED,2309 MAIN ST Cedar Falls Iowa,42.516463,-92.446168
2013-08-10,23:05:35,ASSAULT,209-A STATE ST,REPORT INITIATED,209-A STATE ST Cedar Falls Iowa,42.536487,-92.4444819
2013-08-11,15:57:02,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-11,17:59:18,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-08-11,11:10:05,WEAPON:SHOTS FIRED,604-12 E SEERLEY BLVD,WARNING & ADVISED,604-12 E SEERLEY BLVD Cedar Falls Iowa,42.5157818,-92.4396988
2013-08-12,16:59:08,LARCENY/THEFT/SHOPLIFTING,103 FRANKLIN ST,REPORT INITIATED,103 FRANKLIN ST Cedar Falls Iowa,42.537501,-92.449886
2013-08-13,17:18:32,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,ARREST,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-13,15:57:36,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-08-13,17:28:36,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-08-13,16:19:14,LARCENY/THEFT/SHOPLIFTING,2223-.5 COLLEGE ST,REPORT INITIATED,2223-.5 COLLEGE ST Cedar Falls Iowa,42.517066,-92.456158
2013-08-14,18:53:56,LARCENY/THEFT/SHOPLIFTING,1727 CONTINENTAL DR,REPORT INITIATED,1727 CONTINENTAL DR Cedar Falls Iowa,42.50203,-92.466628
2013-08-15,13:37:36,LARCENY/THEFT/SHOPLIFTING,5600-BLK PARK DR,REPORT INITIATED,5600-BLK PARK DR Cedar Falls Iowa,42.5222062,-92.4251136
2013-08-15,18:50:07,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-08-15,14:06:00,ASSAULT,1813-23 W 8TH ST,REPORT INITIATED,1813-23 W 8TH ST Cedar Falls Iowa,42.5314718,-92.4664355
2013-08-16,21:27:00,LARCENY/THEFT/SHOPLIFTING,727 BLUFF ST,REPORT INITIATED,727 BLUFF ST Cedar Falls Iowa,42.531382,-92.443292
2013-08-16,10:30:38,BURGLARY,700-411 W RIDGEWAY AV,REPORT INITIATED,700-411 W RIDGEWAY AV Cedar Falls Iowa,42.4695375,-92.4498023
2013-08-16,6:51:34,LARCENY/THEFT/SHOPLIFTING,111 W 14TH ST,REPORT INITIATED,111 W 14TH ST Cedar Falls Iowa,42.5260019,-92.446087
2013-08-17,12:41:43,LARCENY/THEFT/SHOPLIFTING,615 W 4TH ST,REPORT INITIATED,615 W 4TH ST Cedar Falls Iowa,42.535218,-92.452882
2013-08-17,13:44:36,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-08-18,13:56:09,LARCENY/THEFT/SHOPLIFTING,2009 UNIVERSITY DR,REPORT INITIATED,2009 UNIVERSITY DR Cedar Falls Iowa,42.5089091,-92.4658279
2013-08-19,20:44:56,LARCENY/THEFT/SHOPLIFTING,1202 W 18TH ST,ASSISTED,1202 W 18TH ST Cedar Falls Iowa,42.521948,-92.458974
2013-08-19,17:21:29,LARCENY/THEFT/SHOPLIFTING,700-823 W RIDGEWAY AV,REPORT INITIATED,700-823 W RIDGEWAY AV Cedar Falls Iowa,42.4695237,-92.4552926
2013-08-19,20:10:24,LARCENY/THEFT/SHOPLIFTING,402 W 1ST ST,REPORT INITIATED,402 W 1ST ST Cedar Falls Iowa,42.5378218,-92.4495939
2013-08-19,21:03:14,LARCENY/THEFT/SHOPLIFTING,1001 IOWA ST,REPORT INITIATED,1001 IOWA ST Cedar Falls Iowa,42.5293909,-92.452484
2013-08-19,2:48:34,WEAPON:SHOTS FIRED,229 N DIVISION ST,WARNING & ADVISED,229 N DIVISION ST Cedar Falls Iowa,42.539675,-92.4603829
2013-08-20,8:18:48,LARCENY/THEFT/SHOPLIFTING,524 W 6TH ST,REPORT INITIATED,524 W 6TH ST Cedar Falls Iowa,42.5330601,-92.4518958
2013-08-20,15:44:12,LARCENY/THEFT/SHOPLIFTING,3207 SUNRAY DR,REPORT INITIATED,3207 SUNRAY DR Cedar Falls Iowa,42.50715,-92.4073219
2013-08-21,13:30:00,Theft,Towers Lot,Open,UNI,42.519244,-92.462104
2013-08-22,17:34:58,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-08-22,8:46:37,LARCENY/THEFT/SHOPLIFTING,1007 MELROSE DR,REPORT INITIATED,1007 MELROSE DR Cedar Falls Iowa,42.517459,-92.434043
2013-08-23,17:41:53,ASSAULT IN PROGRESS/JUST,700-723 W RIDGEWAY AV,ASSISTED,700-723 W RIDGEWAY AV Cedar Falls Iowa,42.4695196,-92.4546052
2013-08-23,11:04:09,LARCENY/THEFT/SHOPLIFTING,220 CLAY ST,REFERRED TO OTHER DEPT,220 CLAY ST Cedar Falls Iowa,42.536401,-92.447759
2013-08-23,7:28:55,LARCENY/THEFT/SHOPLIFTING,700-308 W RIDGEWAY AV,REPORT INITIATED,700-308 W RIDGEWAY AV Cedar Falls Iowa,42.4695097,-92.4499044
2013-08-23,8:05:06,BURGLARY,425 SPRUCE HILLS DR,REPORT INITIATED,425 SPRUCE HILLS DR Cedar Falls Iowa,42.5017197,-92.4450965
2013-08-23,13:45:04,LARCENY/THEFT/SHOPLIFTING,3123 NEOLA ST,REPORT INITIATED,3123 NEOLA ST Cedar Falls Iowa,42.509737,-92.414303
2013-08-23,12:31:44,LARCENY/THEFT/SHOPLIFTING,1609 GRANDVIEW CT,REPORT INITIATED,1609 GRANDVIEW CT Cedar Falls Iowa,42.523529,-92.430046
2013-08-23,6:59:09,BURGLARY,1300-BLK CENTER ST,REPORT INITIATED,1300-BLK CENTER ST Cedar Falls Iowa,42.5483713,-92.4509462
2013-08-24,15:30:00,Burglary,Campbell Hall,Open,UNI,42.51718,-92.461573
2013-08-24,17:09:16,LARCENY/THEFT/SHOPLIFTING,5226 UNIVERSITY AV,REPORT INITIATED,5226 UNIVERSITY AV Cedar Falls Iowa,42.510184,-92.420537
2013-08-24,10:36:18,LARCENY/THEFT/SHOPLIFTING,2220-7 W 4TH ST,REPORT INITIATED,2220-7 W 4TH ST Cedar Falls Iowa,42.5347524,-92.4725281
2013-08-24,10:23:49,LARCENY/THEFT/SHOPLIFTING,1939-238 COLLEGE ST,REPORT INITIATED,1939-238 COLLEGE ST Cedar Falls Iowa,42.5203547,-92.4558042
2013-08-25,16:24:47,LARCENY IN PROGRESS,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-08-25,12:28:33,LARCENY/THEFT/SHOPLIFTING,5911-200 UNIVERSITY AV,REPORT INITIATED,5911-200 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-08-25,4:49:40,LARCENY IN PROGRESS,525 E SEERLEY BLVD,REPORT INITIATED,525 E SEERLEY BLVD Cedar Falls Iowa,42.514465,-92.438794
2013-08-25,6:32:00,LARCENY IN PROGRESS,2508 UNION RD,REPORT INITIATED,2508 UNION RD Cedar Falls Iowa,42.5157803,-92.4932838
2013-08-26,16:36:00,Theft,Bender Hall,Open,UNI,42.518351,-92.462955
2013-08-26,15:55:18,LARCENY/THEFT/SHOPLIFTING,715 IOWA ST,REPORT INITIATED,715 IOWA ST Cedar Falls Iowa,42.531752,-92.45248
2013-08-26,16:19:19,LARCENY/THEFT/SHOPLIFTING,2226 COLLEGE ST,REPORT INITIATED,2226 COLLEGE ST Cedar Falls Iowa,42.5169591,-92.4557659
2013-08-26,11:37:52,LARCENY/THEFT/SHOPLIFTING,1926 VALLEY PARK DR,REPORT INITIATED,1926 VALLEY PARK DR Cedar Falls Iowa,42.5201772,-92.4361416
2013-08-27,2:57:00,Theft,Innovative Teaching and Technical Center,Open,UNI,42.51552,-92.459224
2013-08-27,1:57:00,Theft,Panther Village,Open,UNI,42.510583,-92.463776
2013-08-27,23:00:00,Assault,Dancer Hall,Open,UNI,42.518335,-92.461463
2013-08-27,20:15:11,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-08-27,21:41:55,LARCENY/THEFT/SHOPLIFTING,3010 KNOKE PL,REPORT INITIATED,3010 KNOKE PL Cedar Falls Iowa,42.519258,-92.408568
2013-08-27,20:01:11,ASSAULT,2223 COLLEGE ST,REPORT INITIATED,2223 COLLEGE ST Cedar Falls Iowa,42.517066,-92.456158
2013-08-28,7:59:36,LARCENY/THEFT/SHOPLIFTING,3006 KNOKE PL,EXTRA ATTENTION,3006 KNOKE PL Cedar Falls Iowa,42.519319,-92.408918
2013-08-28,13:43:09,LARCENY/THEFT/SHOPLIFTING,3915 WEDGEWOOD DR,REPORT INITIATED,3915 WEDGEWOOD DR Cedar Falls Iowa,42.5015324,-92.415429
2013-08-28,9:27:05,LARCENY/THEFT/SHOPLIFTING,1501 E LAKE ST,REPORT INITIATED,1501 E LAKE ST Cedar Falls Iowa,42.553726,-92.42904
2013-08-28,9:20:31,LARCENY/THEFT/SHOPLIFTING,1334 BRENTON DR,REPORT INITIATED,1334 BRENTON DR Cedar Falls Iowa,42.52568,-92.467468
2013-08-29,15:46:00,Theft,1200 Block 22nd St,Open,UNI,42.518318,-92.462114
2013-08-29,15:33:00,Theft,Lang Hall,Open,UNI,42.51548,-92.457397
2013-08-29,9:15:13,LARCENY/THEFT/SHOPLIFTING,220 CLAY ST,REPORT INITIATED,220 CLAY ST Cedar Falls Iowa,42.536401,-92.447759
2013-08-29,9:09:12,ASSAULT,21ST ST and WALNUT ST,REPORT INITIATED,21ST ST and WALNUT ST Cedar Falls Iowa,42.5188394,-92.4533753
2013-08-29,17:50:17,LARCENY/THEFT/SHOPLIFTING,110 E 13TH ST,REPORT INITIATED,110 E 13TH ST Cedar Falls Iowa,42.5270351,-92.4448867
2013-08-30,2:00:30,LARCENY/THEFT/SHOPLIFTING,2323 MAIN ST,REFERRED WITHIN DEPT,2323 MAIN ST Cedar Falls Iowa,42.516198,-92.446175
2013-08-30,12:42:44,LARCENY/THEFT/SHOPLIFTING,615 WASHINGTON ST,REPORT INITIATED,615 WASHINGTON ST Cedar Falls Iowa,42.532655,-92.447218
2013-08-30,13:10:31,LARCENY/THEFT/SHOPLIFTING,5226 UNIVERSITY AV,REPORT INITIATED,5226 UNIVERSITY AV Cedar Falls Iowa,42.510184,-92.420537
2013-08-30,11:40:29,LARCENY/THEFT/SHOPLIFTING,401 MAIN ST,REPORT INITIATED,401 MAIN ST Cedar Falls Iowa,42.534867,-92.445914
2013-08-30,12:37:07,ASSAULT,2323 MAIN ST,REPORT INITIATED,2323 MAIN ST Cedar Falls Iowa,42.516198,-92.446175
2013-08-30,15:21:58,ASSAULT,108-B3 BALBOA AV,WARNING & ADVISED,108-B3 BALBOA AV Cedar Falls Iowa,42.4980232,-92.4460656
2013-08-31,16:55:06,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-08-31,20:27:33,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-09-01,16:13:19,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-02,19:01:49,LARCENY/THEFT/SHOPLIFTING,700-537 W RIDGEWAY AV,REPORT INITIATED,700-537 W RIDGEWAY AV Cedar Falls Iowa,42.4695372,-92.4498609
2013-09-02,1:05:37,ASSAULT IN PROGRESS/JUST,401 MAIN ST,REPORT INITIATED,401 MAIN ST Cedar Falls Iowa,42.534867,-92.445914
2013-09-02,13:39:44,LARCENY/THEFT/SHOPLIFTING,2514 GARDEN AV,REPORT INITIATED,2514 GARDEN AV Cedar Falls Iowa,42.515287,-92.409081
2013-09-02,10:47:37,LARCENY/THEFT/SHOPLIFTING,1123 W 22ND ST,REPORT INITIATED,1123 W 22ND ST Cedar Falls Iowa,42.5179985,-92.4586084
2013-09-03,10:23:39,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REFERRED TO OTHER DEPT,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-03,16:19:37,LARCENY/THEFT/SHOPLIFTING,902 MAIN ST,REPORT INITIATED,902 MAIN ST Cedar Falls Iowa,42.530022,-92.445133
2013-09-03,18:00:03,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-09-03,13:07:26,BURGLARY,3204 PLEASANT DR,REPORT INITIATED,3204 PLEASANT DR Cedar Falls Iowa,42.513375,-92.407729
2013-09-03,15:22:48,LARCENY/THEFT/SHOPLIFTING,1934 IRVING ST,REPORT INITIATED,1934 IRVING ST Cedar Falls Iowa,42.520168,-92.441334
2013-09-04,18:04:13,ASSAULT,700-843 W RIDGEWAY AV,REPORT INITIATED,700-843 W RIDGEWAY AV Cedar Falls Iowa,42.4695247,-92.4554539
2013-09-04,15:51:30,LARCENY/THEFT/SHOPLIFTING,4318-F UNIVERSITY AV,REPORT INITIATED,4318-F UNIVERSITY AV Cedar Falls Iowa,42.507508,-92.409274
2013-09-04,15:36:27,LARCENY/THEFT/SHOPLIFTING,1501 E LAKE ST,REPORT INITIATED,1501 E LAKE ST Cedar Falls Iowa,42.553726,-92.42904
2013-09-04,18:13:04,LARCENY/THEFT/SHOPLIFTING,1111-90 GARNET RD,REPORT INITIATED,1111-90 GARNET RD Cedar Falls Iowa,42.5029085,-92.4095194
2013-09-04,11:04:33,LARCENY/THEFT/SHOPLIFTING,111 E 20TH ST,REPORT INITIATED,111 E 20TH ST Cedar Falls Iowa,42.519448,-92.445279
2013-09-05,13:50:00,Assault - Assist,Off Campus,Closed,UNI,NA,NA
2013-09-05,17:38:27,LARCENY/THEFT/SHOPLIFTING,3105 HUDSON RD,REFERRED WITHIN DEPT,3105 HUDSON RD Cedar Falls Iowa,42.509201,-92.466176
2013-09-05,16:00:59,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-06,17:45:27,LARCENY/THEFT/SHOPLIFTING,2216 MERNER AV,EXTRA ATTENTION,2216 MERNER AV Cedar Falls Iowa,42.5173366,-92.4586314
2013-09-06,17:10:00,Theft,Bender Hall,Open,UNI,42.518351,-92.462955
2013-09-06,10:57:51,LARCENY/THEFT/SHOPLIFTING,2603-3 TERRACE DR,REFERRED WITHIN DEPT,2603-3 TERRACE DR Cedar Falls Iowa,42.5094176,-92.4150577
2013-09-06,12:28:01,BURGLARY,700-410 W RIDGEWAY AV,REPORT INITIATED,700-410 W RIDGEWAY AV Cedar Falls Iowa,42.4694765,-92.448062
2013-09-06,15:51:57,LARCENY/THEFT/SHOPLIFTING,700-109 W RIDGEWAY AV,REPORT INITIATED,700-109 W RIDGEWAY AV Cedar Falls Iowa,42.4695097,-92.4499044
2013-09-06,11:08:58,LARCENY/THEFT/SHOPLIFTING,2605-8 TERRACE DR,REPORT INITIATED,2605-8 TERRACE DR Cedar Falls Iowa,42.5094173,-92.4150258
2013-09-06,18:11:15,LARCENY/THEFT/SHOPLIFTING,214 VIKING PLAZA DR,REPORT INITIATED,214 VIKING PLAZA DR Cedar Falls Iowa,42.481582,-92.444288
2013-09-07,14:20:58,ASSAULT,1315-20 W 1ST ST,ASSISTED,1315-20 W 1ST ST Cedar Falls Iowa,42.538113,-92.461602
2013-09-07,11:05:45,LARCENY/THEFT/SHOPLIFTING,1111-90 GARNET RD,REFERRED WITHIN DEPT,1111-90 GARNET RD Cedar Falls Iowa,42.5029085,-92.4095194
2013-09-07,15:42:14,LARCENY/THEFT/SHOPLIFTING,727 BLUFF ST,REPORT INITIATED,727 BLUFF ST Cedar Falls Iowa,42.531382,-92.443292
2013-09-07,10:05:12,BURGLARY,2111-76 COLLEGE ST,REPORT INITIATED,2111-76 COLLEGE ST Cedar Falls Iowa,42.5188361,-92.4558084
2013-09-08,2:44:00,Robbery - Assist,Off Campus,Closed,UNI,NA,NA
2013-09-08,2:31:07,ROBBERY,800-BLK W 23RD ST,REPORT INITIATED,800-BLK W 23RD ST Cedar Falls Iowa,42.516714,-92.4558066
2013-09-08,18:06:04,LARCENY/THEFT/SHOPLIFTING,4318-F UNIVERSITY AV,REPORT INITIATED,4318-F UNIVERSITY AV Cedar Falls Iowa,42.507508,-92.409274
2013-09-08,21:20:46,LARCENY/THEFT/SHOPLIFTING,422 HERITAGE RD,REPORT INITIATED,422 HERITAGE RD Cedar Falls Iowa,42.5000836,-92.4413046
2013-09-08,14:20:12,LARCENY/THEFT/SHOPLIFTING,3705 KNOLL RIDGE DR,REPORT INITIATED,3705 KNOLL RIDGE DR Cedar Falls Iowa,42.504708,-92.433143
2013-09-08,11:09:36,LARCENY/THEFT/SHOPLIFTING,3405 CALUMETT DR,REPORT INITIATED,3405 CALUMETT DR Cedar Falls Iowa,42.507371,-92.431776
2013-09-08,14:40:10,BURGLARY,1016 BARRINGTON DR,REPORT INITIATED,1016 BARRINGTON DR Cedar Falls Iowa,42.529617,-92.467763
2013-09-09,16:15:00,Theft,Dancer Hall,Closed,UNI,42.518335,-92.461463
2013-09-09,17:13:00,Theft,Dancer Hall,Open,UNI,42.518335,-92.461463
